[DEBUG] [2021-07-01 17:00:31] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[DEBUG] [2021-07-01 17:04:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a6636a147c60425fb2f244d773f3c2f6, msgType : 19
[DEBUG] [2021-07-01 17:04:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6b9bb846696648c18ee45c02c16cf508, msgType : 19
[DEBUG] [2021-07-01 17:04:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c26667314eee4a9ab0fda4009dd84667, msgType : 19
[DEBUG] [2021-07-01 17:04:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 945c78e2193948ffb06db249bea25367, msgType : 19
[DEBUG] [2021-07-01 17:04:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 53534bfcbe1b49f88dcc1b38a600edbb, msgType : 19
[DEBUG] [2021-07-01 17:04:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 66a5bef35127462395ad16bf3c748361, msgType : 19
[DEBUG] [2021-07-01 17:04:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 809e65fdb0b74a56a4b5686e493c5e77, msgType : 19
[DEBUG] [2021-07-01 17:04:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6969df0c1b7d437e8e41f070bd35ba4d, msgType : 19
[DEBUG] [2021-07-01 17:04:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ccf2673af2564989af8f3ffb07d00898, msgType : 19
[DEBUG] [2021-07-01 17:04:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d77e197dff86453d8f0b2f73a7b3a0a5, msgType : 19
[DEBUG] [2021-07-01 17:04:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 996bd383ec614288b5219ace4eb71b04, msgType : 19
[DEBUG] [2021-07-01 17:04:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 25573b7b7014480ab94e66c3e738a9ef, msgType : 19
[DEBUG] [2021-07-01 17:04:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3b4f0118fe8143e0b4eec39e9c706781, msgType : 19
[DEBUG] [2021-07-01 17:04:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0988e29fb0c74033910eccf96dc80e7c, msgType : 19
[DEBUG] [2021-07-01 17:04:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 29ce6b84cfd2461988aa6e7d8e2bbadc, msgType : 19
[DEBUG] [2021-07-01 17:04:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3a04ade968804ef2a7db5500e23b5cb7, msgType : 19
[DEBUG] [2021-07-01 17:04:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3b59725358274e3fabec351eeb86b965, msgType : 19
[DEBUG] [2021-07-01 17:04:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : abac343ce9d742e28c42c8acdc9df7b9, msgType : 19
[DEBUG] [2021-07-01 17:04:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f97e89f5b46a4caeb0460348b3470298, msgType : 19
[DEBUG] [2021-07-01 17:04:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 090e3dfab4884d24a316e87c6c15e06b, msgType : 19
[DEBUG] [2021-07-01 17:05:00] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signup?user_id=seller&password=123&user_type=0", parameters={masked}
[DEBUG] [2021-07-01 17:05:00] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signup(String, String, int, String)
[INFO] [2021-07-01 17:05:00] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0xf1ddf3d0a5c1c634e70f252aec16e58bcee4b25d
[DEBUG] [2021-07-01 17:05:00] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-07-01 17:05:00] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 278729778a1c44b5aba856652c1e8f8f, msgType : 18
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4773eaebca4c47678d55b39e027a5b6d, msgType : 19
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 17:05:00] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 160, groupId: 1
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4a929f826bab4bd38ddedcdc0dc94c84, msgType : 19
[DEBUG] [2021-07-01 17:05:00] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 160, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 278729778a1c44b5aba856652c1e8f8f, msgType : 4096
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:00] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:00] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 160, groupId: 1
[DEBUG] [2021-07-01 17:05:00] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 160, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-07-01 17:05:00] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-07-01 17:05:00] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@1c0990cf]
[DEBUG] [2021-07-01 17:05:00] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-07-01 17:05:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b22d926ce5ee4a1ba84c2a0918c3b211, msgType : 19
[DEBUG] [2021-07-01 17:05:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 22e28f6f014c40319cb3ef9981d5a4a8, msgType : 19
[DEBUG] [2021-07-01 17:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c75fef49b97a4bb18a734c9d51cf093f, msgType : 19
[DEBUG] [2021-07-01 17:05:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7a2ee7b4e95b4336910ef918fd749611, msgType : 19
[DEBUG] [2021-07-01 17:05:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0535347243ea42158432a2dc3d639a16, msgType : 19
[DEBUG] [2021-07-01 17:05:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6839e633dabf4ac190cbfa4d13f66c0e, msgType : 19
[DEBUG] [2021-07-01 17:05:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 97cfadc41078420bae08f4a912c9b525, msgType : 19
[DEBUG] [2021-07-01 17:05:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d5e0c8b8c1324b9cbccf2245f2e6b3b7, msgType : 19
[DEBUG] [2021-07-01 17:05:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a50be126e7ff41deacff00aa09e8b4ed, msgType : 19
[DEBUG] [2021-07-01 17:05:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d61acbde60284345abc73e261c8078e5, msgType : 19
[DEBUG] [2021-07-01 17:05:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e1d222c08c6940ab8495def9418e8b16, msgType : 19
[DEBUG] [2021-07-01 17:05:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : db1f9457d50d4e029e39f5079206e8cb, msgType : 19
[DEBUG] [2021-07-01 17:05:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bee0bb0af7c341ffb4253e838c15560e, msgType : 19
[DEBUG] [2021-07-01 17:05:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c3360d511a8c4cd4b6d0aac01b1a5c8b, msgType : 19
[DEBUG] [2021-07-01 17:05:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bec00764afbc419e8b9e8d0cde771447, msgType : 19
[DEBUG] [2021-07-01 17:05:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6041a17bb09d4af9a1347a3adbcbd7c2, msgType : 19
[DEBUG] [2021-07-01 17:05:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 062914bc95c949b0a1c1254566c125d6, msgType : 19
[DEBUG] [2021-07-01 17:05:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 710be1553d4448299337c06009217090, msgType : 19
[DEBUG] [2021-07-01 17:05:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1603f554d8cc478898f54bfbabce4a41, msgType : 19
[DEBUG] [2021-07-01 17:05:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 17a8e5d82238456dbf532a246e515054, msgType : 19
[DEBUG] [2021-07-01 17:05:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fbd252a72959440baa33b98fbff18d83, msgType : 19
[DEBUG] [2021-07-01 17:05:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b4e85b82ddd14ac4ad888f376b186daa, msgType : 19
[DEBUG] [2021-07-01 17:05:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 286926bb205a4e9597fa3ed752bd4e86, msgType : 19
[DEBUG] [2021-07-01 17:05:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6925c7d22a20436eadd55c2eecc6c53c, msgType : 19
[DEBUG] [2021-07-01 17:05:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 587ab80aee034f91a7fbfaaa5c2403ed, msgType : 19
[DEBUG] [2021-07-01 17:05:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a71e461b853d4321831d3d91ee39b635, msgType : 19
[DEBUG] [2021-07-01 17:05:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 50b2574451314de4877870aacc690e2d, msgType : 19
[DEBUG] [2021-07-01 17:05:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 023dc84f50d64fa38afd7b5d4a18f088, msgType : 19
[DEBUG] [2021-07-01 17:05:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 308f8e889df0424f9331ef2902ce4d7f, msgType : 19
[DEBUG] [2021-07-01 17:05:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 83bc2751ede04e58bdee4108b574466a, msgType : 19
[DEBUG] [2021-07-01 17:05:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 81398b112f044423ae52ce9fdc278ce7, msgType : 19
[DEBUG] [2021-07-01 17:05:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9daa55fd022e41588b6f946fd9680a36, msgType : 19
[DEBUG] [2021-07-01 17:05:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3b3006ef9abc4dec9418a1c0b9a6d2d8, msgType : 19
[DEBUG] [2021-07-01 17:05:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9d01d00cb7e2419f8b4759b9c8bd5a14, msgType : 19
[DEBUG] [2021-07-01 17:05:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 867d327f286c4139919c4b13d9659fff, msgType : 18
[DEBUG] [2021-07-01 17:05:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ab2a0012849446418f2409346ff574b8, msgType : 18
[DEBUG] [2021-07-01 17:05:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e1a343e6c1784d159d256fe0c0347ca2, msgType : 19
[DEBUG] [2021-07-01 17:05:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5264b9048d1f4a0faba3893b75ae5d3f, msgType : 19
[DEBUG] [2021-07-01 17:05:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9dbb37f3d36144b48a21d7e1e5f2567c, msgType : 19
[DEBUG] [2021-07-01 17:05:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3f307a03cadb4959bea025306e38bcea, msgType : 19
[DEBUG] [2021-07-01 17:05:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7d55c8fdebeb4fa49693f7a7736aa97c, msgType : 19
[DEBUG] [2021-07-01 17:05:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 47e8b384580b4856a8880c09379d3ce0, msgType : 19
[DEBUG] [2021-07-01 17:05:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2014a7ae2f3f472face9af65cf429d94, msgType : 19
[DEBUG] [2021-07-01 17:05:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 10f3215320a142439968fcd22c0e410e, msgType : 19
[DEBUG] [2021-07-01 17:05:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7ab6d9a1b9914389a4bdbe03bdced377, msgType : 19
[DEBUG] [2021-07-01 17:05:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 071b0c74c42e4a24816c45c48668a7be, msgType : 19
[DEBUG] [2021-07-01 17:05:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5d537142532c4f8ca7dcb8f2c4838162, msgType : 19
[DEBUG] [2021-07-01 17:05:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5640d912efd34563905f8ca76f9203b8, msgType : 19
[DEBUG] [2021-07-01 17:05:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 884f5d1b3ec94bfaacc5e3d19cc47494, msgType : 19
[DEBUG] [2021-07-01 17:05:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 71c1d99019b14ce686696ef0da08b9ac, msgType : 19
[DEBUG] [2021-07-01 17:05:49] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signup?user_id=buyer&password=123&user_type=2", parameters={masked}
[DEBUG] [2021-07-01 17:05:49] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signup(String, String, int, String)
[INFO] [2021-07-01 17:05:49] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0xf1ddf3d0a5c1c634e70f252aec16e58bcee4b25d
[DEBUG] [2021-07-01 17:05:49] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-07-01 17:05:49] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d7826c47e46747198adcd854ab99c711, msgType : 18
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:49] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 161, groupId: 1
[DEBUG] [2021-07-01 17:05:49] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 161, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:49] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 161, groupId: 1
[DEBUG] [2021-07-01 17:05:49] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 161, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d7826c47e46747198adcd854ab99c711, msgType : 4096
[DEBUG] [2021-07-01 17:05:49] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 17:05:49] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-07-01 17:05:49] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@8d9073]
[DEBUG] [2021-07-01 17:05:49] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-07-01 17:05:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8adbae692df241f4998b4751fed14cc2, msgType : 19
[DEBUG] [2021-07-01 17:05:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : dbe86786955d46b9a79724b7cdfccbe9, msgType : 19
[DEBUG] [2021-07-01 17:05:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : dfd3fae1ff194ad39b768cb18be2c403, msgType : 19
[DEBUG] [2021-07-01 17:05:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 95cb64bf9fd9435e9fd2343e58c85dc3, msgType : 19
[DEBUG] [2021-07-01 17:05:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ed8326c5e6d04e9b9b8dc46d899bcf28, msgType : 19
[DEBUG] [2021-07-01 17:05:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 74cc3dc04fcf4b24baf5c3af61b4f01a, msgType : 19
[DEBUG] [2021-07-01 17:05:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 200419d7c39146389f7009d52e3d35ab, msgType : 19
[DEBUG] [2021-07-01 17:05:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 975b4ec6c45045b680d9b98f1ea44e27, msgType : 19
