[DEBUG] [2021-06-30 15:03:59] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[INFO] [2021-06-30 15:04:02] CryptoSuite.<init>(67) | init CryptoSuite, cryptoType: 0
[WARN] [2021-06-30 15:04:02] KeyTool.getMethod(309) | get method for EC5Util failed, method name: convertSpec
[WARN] [2021-06-30 15:04:02] KeyTool.getMethod(309) | get method for EC5Util failed, method name: convertSpec
[INFO] [2021-06-30 15:04:02] Client.build(111) | build client success for group 1
[INFO] [2021-06-30 15:04:02] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2021-06-30 15:04:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c8441b7481d24e719408e8e8ea59b16f, msgType : 18
[DEBUG] [2021-06-30 15:04:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fb571f9b992d4f1ebf7b5c8aacb290e3, msgType : 18
[WARN] [2021-06-30 15:04:02] KeyTool.getMethod(309) | get method for EC5Util failed, method name: convertSpec
[WARN] [2021-06-30 15:04:02] KeyTool.getMethod(309) | get method for EC5Util failed, method name: convertSpec
[DEBUG] [2021-06-30 15:04:02] ContractClient.initialize(38) | create client for group1, account address is 0x2369eee0ed31f953f609b2437dae31c014966ea1
[DEBUG] [2021-06-30 15:04:02] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-06-30 15:04:02] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-06-30 15:04:02] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-06-30 15:04:02] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-06-30 15:04:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8d74715461d44f64a3184769d363c4ed, msgType : 18
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8d74715461d44f64a3184769d363c4ed, msgType : 4096
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-06-30 15:04:03] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 150, groupId: 1
[DEBUG] [2021-06-30 15:04:03] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 150, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-06-30 15:04:03] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 150, groupId: 1
[DEBUG] [2021-06-30 15:04:03] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 150, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f832f760af41458e9c6fa83ddcc03bac, msgType : 19
[DEBUG] [2021-06-30 15:04:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b210b6f200ee4d0fac1d02ab70414f37, msgType : 19
[DEBUG] [2021-06-30 15:04:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cb942123f2b24c5c9db14456082f46a4, msgType : 19
[DEBUG] [2021-06-30 15:04:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 99ea0e3b396340d4aa3528024d4f8068, msgType : 19
[DEBUG] [2021-06-30 15:04:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c735b0be81894192a48a38a19a7d2e13, msgType : 19
[DEBUG] [2021-06-30 15:04:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a26aa2c268be4d63ab9443c3ab3e23e4, msgType : 19
[DEBUG] [2021-06-30 15:04:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0023e7f907e347c6ae0a48a9a31e6c81, msgType : 19
[DEBUG] [2021-06-30 15:04:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 43ba8bf9add64c059b8cda175a8e5fcf, msgType : 19
[DEBUG] [2021-06-30 15:04:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : df331b156203415c9aaa885953ad45c3, msgType : 19
[DEBUG] [2021-06-30 15:04:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ec100a53c7e149f2bf03cc1cc4d2a682, msgType : 19
[DEBUG] [2021-06-30 15:04:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 63e7d07d50d14b42907cdd38284302fe, msgType : 19
[DEBUG] [2021-06-30 15:04:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c6b955cbb95443719e18ef086e6b061e, msgType : 19
[DEBUG] [2021-06-30 15:04:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6402a81cb61b4a34a44a78f7f2988a84, msgType : 19
[DEBUG] [2021-06-30 15:04:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 62b782d26bb24f70bdac7321bdba2c42, msgType : 19
[DEBUG] [2021-06-30 15:04:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b6140495d7254648a35518999bccb2e8, msgType : 19
[DEBUG] [2021-06-30 15:04:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a6fa4c7a46f448a2923f568cf4e6bf17, msgType : 19
[INFO] [2021-06-30 15:04:18] FrameworkServlet.initServletBean(525) | Initializing Servlet 'dispatcherServlet'
[DEBUG] [2021-06-30 15:04:18] DispatcherServlet.initMultipartResolver(520) | Detected StandardServletMultipartResolver
[DEBUG] [2021-06-30 15:04:18] DispatcherServlet.initLocaleResolver(544) | Detected AcceptHeaderLocaleResolver
[DEBUG] [2021-06-30 15:04:18] DispatcherServlet.initThemeResolver(569) | Detected FixedThemeResolver
[DEBUG] [2021-06-30 15:04:18] DispatcherServlet.initRequestToViewNameTranslator(719) | Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@560b0075
[DEBUG] [2021-06-30 15:04:18] DispatcherServlet.initFlashMapManager(783) | Detected org.springframework.web.servlet.support.SessionFlashMapManager@34eaa44a
[DEBUG] [2021-06-30 15:04:18] FrameworkServlet.initServletBean(542) | enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
[INFO] [2021-06-30 15:04:18] FrameworkServlet.initServletBean(547) | Completed initialization in 1 ms
[DEBUG] [2021-06-30 15:04:18] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signin?user_id=lwx&password=123&user_type=0", parameters={masked}
[DEBUG] [2021-06-30 15:04:18] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signin(String, String, int)
[INFO] [2021-06-30 15:04:18] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0x36304ca0038d5fc10b35560093fa9880d534342d
[DEBUG] [2021-06-30 15:04:18] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-06-30 15:04:18] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-06-30 15:04:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0c76c852ae7440d1a0646f6c6bae78be, msgType : 18
[DEBUG] [2021-06-30 15:04:18] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-06-30 15:04:18] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@383f1063]
[DEBUG] [2021-06-30 15:04:18] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-06-30 15:04:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fb8c6b30ffa54b6abd329588c1a818b8, msgType : 19
[DEBUG] [2021-06-30 15:04:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f83e2ee5487443c49ab030cf22d91d32, msgType : 19
[DEBUG] [2021-06-30 15:04:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9793077d818e4ec9b791c58b66395f34, msgType : 19
[DEBUG] [2021-06-30 15:04:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e3f02b7f47c74938bbc81bbc2a6ff7ff, msgType : 19
[DEBUG] [2021-06-30 15:04:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7df32d32781b436cad3a858fcf0e2f6c, msgType : 19
[DEBUG] [2021-06-30 15:04:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e21a6d5f1332437b926b17a5d1170b5d, msgType : 19
[DEBUG] [2021-06-30 15:04:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b686e6ca173642fda15a33f0658616ef, msgType : 19
[DEBUG] [2021-06-30 15:04:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a1498278e6aa40729c6271762295689e, msgType : 19
[DEBUG] [2021-06-30 15:04:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e65ce0f758584f4a8fd22566082b2264, msgType : 19
[DEBUG] [2021-06-30 15:04:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 22be25722af34a45a34e10be6ac5f279, msgType : 19
[DEBUG] [2021-06-30 15:04:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fcf70777db054ecfac4ac3ef64278e6f, msgType : 19
[DEBUG] [2021-06-30 15:04:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7d692a2c59684accb3c736165f12c16f, msgType : 19
[DEBUG] [2021-06-30 15:04:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 52eee1f55c7141e7a4bd9322e509c2a4, msgType : 19
[DEBUG] [2021-06-30 15:04:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 865bc59d01a94dca8865da25406fd004, msgType : 19
[DEBUG] [2021-06-30 15:04:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b80d43ea92a24afcb6cb2366ccd06894, msgType : 19
[DEBUG] [2021-06-30 15:04:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3a7cec32868944248565018e49eeb554, msgType : 19
[DEBUG] [2021-06-30 15:04:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f16a9adde0a74d738b6595e9fe1cf0b3, msgType : 19
[DEBUG] [2021-06-30 15:04:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 21a29fb041a94a748202101441e5f763, msgType : 19
[DEBUG] [2021-06-30 15:04:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cde40389e3e2408ab828238791319ed6, msgType : 19
[DEBUG] [2021-06-30 15:04:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cee4155800e74e9296c4d7fa8e09f176, msgType : 19
[DEBUG] [2021-06-30 15:04:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0878a6fc04dc4d81af46d1a6b7813040, msgType : 19
[DEBUG] [2021-06-30 15:04:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6f348c52c0f24aeebd73b33c09310fce, msgType : 19
[DEBUG] [2021-06-30 15:04:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 531416f2c8ee45a4beede06f3c006102, msgType : 19
[DEBUG] [2021-06-30 15:04:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e0e250de3b364f5ebb6e4b07d1745d44, msgType : 19
[DEBUG] [2021-06-30 15:04:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c02a7d6c948a406da3b15563ead27bc0, msgType : 19
[DEBUG] [2021-06-30 15:04:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6f26ac5027ed42cbb21eb5b1f08e792b, msgType : 19
[DEBUG] [2021-06-30 15:04:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c2ff9382101048eb8988abe7b8fa94b5, msgType : 19
[DEBUG] [2021-06-30 15:04:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : de5844d1634b4da99e82309ffebe5ba3, msgType : 19
[DEBUG] [2021-06-30 15:04:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0c8b89b7b1284f87bef40e2595da1036, msgType : 19
[DEBUG] [2021-06-30 15:04:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 6e74c5546f8d4b59a471be8563da9771, msgType : 19
[DEBUG] [2021-06-30 15:04:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fc2a2a7aec684bf18c5b2d67444d4d5c, msgType : 19
[DEBUG] [2021-06-30 15:04:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5f3d8399cc5545ff8c3a479cb69e4207, msgType : 19
[DEBUG] [2021-06-30 15:04:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 67efab65ca734877bc83f4d3d82db744, msgType : 19
[DEBUG] [2021-06-30 15:04:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8b1b792db5424dd9b593ba92a457668e, msgType : 19
[DEBUG] [2021-06-30 15:04:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 45a5c8b379e34bc3bfd70bbee85af557, msgType : 19
[DEBUG] [2021-06-30 15:04:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8b0f615ee37749068c15c0890959eb47, msgType : 19
[DEBUG] [2021-06-30 15:04:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 928b0830a92f43f9b260852b8da09514, msgType : 19
[DEBUG] [2021-06-30 15:04:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7576e730e434469ebeeb4f4d6659607b, msgType : 19
[DEBUG] [2021-06-30 15:04:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4943927d881e46b3b2b8d0363f03266e, msgType : 19
[DEBUG] [2021-06-30 15:04:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e25cf8e04bb74449a4b9964bca4667d4, msgType : 19
[DEBUG] [2021-06-30 15:04:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5c729959c2e04041ad163d9ced07233b, msgType : 19
[DEBUG] [2021-06-30 15:04:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7c35a5255ced4e7795282e7dae5f4705, msgType : 19
[DEBUG] [2021-06-30 15:05:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8a6837ca2a604c9c8d5bf056a0d25916, msgType : 19
[DEBUG] [2021-06-30 15:05:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : dfbd282caee449a084e87670d5c64fa3, msgType : 19
[DEBUG] [2021-06-30 15:05:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3396b63e8d8e46ee89bb64081435679a, msgType : 18
[DEBUG] [2021-06-30 15:05:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 441f8f32c3a3443b932e8214713eec11, msgType : 18
[DEBUG] [2021-06-30 15:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2b04ab1701f542c6b07b927165450abf, msgType : 19
[DEBUG] [2021-06-30 15:05:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c78acafb58304a5180ca7658ec11cd04, msgType : 19
[DEBUG] [2021-06-30 15:05:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fc1510dc53ac46e78737e1b474503a55, msgType : 19
[DEBUG] [2021-06-30 15:05:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 47fdcb8947b54b26a09f74c66f113ce6, msgType : 19
[DEBUG] [2021-06-30 15:05:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 172347a1fd944969b83bfe6f2396884f, msgType : 19
[DEBUG] [2021-06-30 15:05:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9a09e71f39074c3f849c28d71a48206d, msgType : 19
[DEBUG] [2021-06-30 15:05:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7267ca80648f43dab3dc5d2f317f41c7, msgType : 19
[DEBUG] [2021-06-30 15:05:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c0ba2c36fe1e43c9863ff39f86021712, msgType : 19
[DEBUG] [2021-06-30 15:05:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e92d6a699e5c46f9abb19bccdf10db02, msgType : 19
[DEBUG] [2021-06-30 15:05:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c3de63f88eb441a789003b1f5b9b310d, msgType : 19
[DEBUG] [2021-06-30 15:05:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 81c4f955e803438481a4784fcff09d0d, msgType : 19
[DEBUG] [2021-06-30 15:05:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 16d0ad47673c453b8444de4b07e5734e, msgType : 19
[DEBUG] [2021-06-30 15:05:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 38321db9f78446c3bd3471e3c5bcd282, msgType : 19
[DEBUG] [2021-06-30 15:05:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 86453c0453f24d0fa95e362ea271c8be, msgType : 19
[DEBUG] [2021-06-30 15:05:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cc6324488c8844e891d781876e81377f, msgType : 19
[DEBUG] [2021-06-30 15:05:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 68c02c9836094526aabe74b1038d7c60, msgType : 19
[DEBUG] [2021-06-30 15:05:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f37486250034413991ed26263a331167, msgType : 19
[DEBUG] [2021-06-30 15:05:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0833339880c7407794701853aa9640da, msgType : 19
[DEBUG] [2021-06-30 15:05:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fa75608e4e024df1bae9eaf310dd6e95, msgType : 19
[DEBUG] [2021-06-30 15:05:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a271ae6cc80043a59f6b551ccfe9145f, msgType : 19
[DEBUG] [2021-06-30 15:05:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ad4bf7352ff24066827005c096f88ba4, msgType : 19
[DEBUG] [2021-06-30 15:05:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 511880e0ea174760b2723bc8d4941323, msgType : 19
[DEBUG] [2021-06-30 15:05:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ba8212f1dd3549df9325a70c51293b36, msgType : 19
[DEBUG] [2021-06-30 15:05:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b57fd553445f47f58254ab70d282ed36, msgType : 19
[DEBUG] [2021-06-30 15:05:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 825408eb1bdc4bec9c09ea9825066f93, msgType : 19
[DEBUG] [2021-06-30 15:05:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3f3e7ed2255f41c19e0ad41749f19094, msgType : 19
